,visual acuity,side,year,age,gender,n
2757,,right,2011,"[80.0, 85.0)",female,2560
2758,,right,2011,"[85.0, inf)",male,713
2759,,right,2011,"[85.0, inf)",female,1377
2760,,right,2017,"[0.0, 20.0)",male,9
2761,,right,2017,"[0.0, 20.0)",female,7
2762,,right,2017,"[20.0, 25.0)",male,117
2763,,right,2017,"[20.0, 25.0)",female,103
2764,,right,2017,"[25.0, 30.0)",male,294
2765,,right,2017,"[25.0, 30.0)",female,238
2766,,right,2017,"[30.0, 35.0)",male,563
2767,,right,2017,"[30.0, 35.0)",female,292
2768,,right,2017,"[35.0, 40.0)",male,909
2769,,right,2017,"[35.0, 40.0)",female,353
2770,,right,2017,"[40.0, 45.0)",male,1665
2771,,right,2017,"[40.0, 45.0)",female,951
2772,,right,2017,"[45.0, 50.0)",male,1853
2773,,right,2017,"[45.0, 50.0)",female,1095
2774,,right,2017,"[50.0, 55.0)",male,2449
2775,,right,2017,"[50.0, 55.0)",female,1732
2776,,right,2017,"[55.0, 60.0)",male,2885
2777,,right,2017,"[55.0, 60.0)",female,1974
2778,,right,2017,"[60.0, 65.0)",male,3581
2779,,right,2017,"[60.0, 65.0)",female,2892
2780,,right,2017,"[65.0, 70.0)",male,2780
2781,,right,2017,"[65.0, 70.0)",female,2282
2782,,right,2017,"[70.0, 75.0)",male,3831
2783,,right,2017,"[70.0, 75.0)",female,3502
2784,,right,2017,"[75.0, 80.0)",male,2716
2785,,right,2017,"[75.0, 80.0)",female,2569
2786,,right,2017,"[80.0, 85.0)",male,2172
2787,,right,2017,"[80.0, 85.0)",female,2473
2788,,right,2017,"[85.0, inf)",male,738
2789,,right,2017,"[85.0, inf)",female,1656
2790,,right,2016,"[0.0, 20.0)",male,9
2791,,right,2016,"[0.0, 20.0)",female,5
2792,,right,2016,"[20.0, 25.0)",male,114
2793,,right,2016,"[20.0, 25.0)",female,97
2794,,right,2016,"[25.0, 30.0)",male,345
2795,,right,2016,"[25.0, 30.0)",female,246
2796,,right,2016,"[30.0, 35.0)",male,630
2797,,right,2016,"[30.0, 35.0)",female,345
2798,,right,2016,"[35.0, 40.0)",male,939
2799,,right,2016,"[35.0, 40.0)",female,358
2800,,right,2016,"[40.0, 45.0)",male,1821
2801,,right,2016,"[40.0, 45.0)",female,1070
2802,,right,2016,"[45.0, 50.0)",male,1905
2803,,right,2016,"[45.0, 50.0)",female,1096
2804,,right,2016,"[50.0, 55.0)",male,2630
2805,,right,2016,"[50.0, 55.0)",female,1770
2806,,right,2016,"[55.0, 60.0)",male,2763
2807,,right,2016,"[55.0, 60.0)",female,2000
2808,,right,2016,"[60.0, 65.0)",male,3568
2809,,right,2016,"[60.0, 65.0)",female,2798
2810,,right,2016,"[65.0, 70.0)",male,2833
2811,,right,2016,"[65.0, 70.0)",female,2513
2812,,right,2016,"[70.0, 75.0)",male,3964
2813,,right,2016,"[70.0, 75.0)",female,3618
2814,,right,2016,"[75.0, 80.0)",male,2438
2815,,right,2016,"[75.0, 80.0)",female,2343
2816,,right,2016,"[80.0, 85.0)",male,1957
2817,,right,2016,"[80.0, 85.0)",female,2274
2818,,right,2016,"[85.0, inf)",male,664
2819,,right,2016,"[85.0, inf)",female,1567
2820,,right,2015,"[0.0, 20.0)",male,11
2821,,right,2015,"[0.0, 20.0)",female,5
2822,,right,2015,"[20.0, 25.0)",male,117
2823,,right,2015,"[20.0, 25.0)",female,93
2824,,right,2015,"[25.0, 30.0)",male,323
2825,,right,2015,"[25.0, 30.0)",female,189
2826,,right,2015,"[30.0, 35.0)",male,644
2827,,right,2015,"[30.0, 35.0)",female,357
2828,,right,2015,"[35.0, 40.0)",male,881
2829,,right,2015,"[35.0, 40.0)",female,370
2830,,right,2015,"[40.0, 45.0)",male,1768
2831,,right,2015,"[40.0, 45.0)",female,1124
2832,,right,2015,"[45.0, 50.0)",male,1778
2833,,right,2015,"[45.0, 50.0)",female,1103
2834,,right,2015,"[50.0, 55.0)",male,2705
2835,,right,2015,"[50.0, 55.0)",female,1856
2836,,right,2015,"[55.0, 60.0)",male,2679
2837,,right,2015,"[55.0, 60.0)",female,1949
2838,,right,2015,"[60.0, 65.0)",male,3127
2839,,right,2015,"[60.0, 65.0)",female,2718
2840,,right,2015,"[65.0, 70.0)",male,3127
2841,,right,2015,"[65.0, 70.0)",female,2608
2842,,right,2015,"[70.0, 75.0)",male,3709
2843,,right,2015,"[70.0, 75.0)",female,3580
2844,,right,2015,"[75.0, 80.0)",male,2428
2845,,right,2015,"[75.0, 80.0)",female,2485
2846,,right,2015,"[80.0, 85.0)",male,1930
2847,,right,2015,"[80.0, 85.0)",female,2328
2848,,right,2015,"[85.0, inf)",male,662
2849,,right,2015,"[85.0, inf)",female,1582
2850,,right,2014,"[0.0, 20.0)",male,8
2851,,right,2014,"[0.0, 20.0)",female,3
2852,,right,2014,"[20.0, 25.0)",male,126
2853,,right,2014,"[20.0, 25.0)",female,95
2854,,right,2014,"[25.0, 30.0)",male,360
2855,,right,2014,"[25.0, 30.0)",female,199
2856,,right,2014,"[30.0, 35.0)",male,719
2857,,right,2014,"[30.0, 35.0)",female,349
2858,,right,2014,"[35.0, 40.0)",male,878
2859,,right,2014,"[35.0, 40.0)",female,390
2860,,right,2014,"[40.0, 45.0)",male,1300
2861,,right,2014,"[40.0, 45.0)",female,732
2862,,right,2014,"[45.0, 50.0)",male,1730
2863,,right,2014,"[45.0, 50.0)",female,964
2864,,right,2014,"[50.0, 55.0)",male,2604
2865,,right,2014,"[50.0, 55.0)",female,1822
2866,,right,2014,"[55.0, 60.0)",male,2452
2867,,right,2014,"[55.0, 60.0)",female,1831
2868,,right,2014,"[60.0, 65.0)",male,3097
2869,,right,2014,"[60.0, 65.0)",female,2693
2870,,right,2014,"[65.0, 70.0)",male,1551
2871,,right,2014,"[65.0, 70.0)",female,1309
2872,,right,2014,"[70.0, 75.0)",male,3829
2873,,right,2014,"[70.0, 75.0)",female,3594
2874,,right,2014,"[75.0, 80.0)",male,2138
2875,,right,2014,"[75.0, 80.0)",female,2137
2876,,right,2014,"[80.0, 85.0)",male,1593
2877,,right,2014,"[80.0, 85.0)",female,1999
2878,,right,2014,"[85.0, inf)",male,565
2879,,right,2014,"[85.0, inf)",female,1320
2880,,right,2013,"[0.0, 20.0)",male,10
2881,,right,2013,"[0.0, 20.0)",female,2
2882,,right,2013,"[20.0, 25.0)",male,83
2883,,right,2013,"[20.0, 25.0)",female,90
2884,,right,2013,"[25.0, 30.0)",male,341
2885,,right,2013,"[25.0, 30.0)",female,236
2886,,right,2013,"[30.0, 35.0)",male,719
2887,,right,2013,"[30.0, 35.0)",female,350
2888,,right,2013,"[35.0, 40.0)",male,814
2889,,right,2013,"[35.0, 40.0)",female,317
2890,,right,2013,"[40.0, 45.0)",male,1287
2891,,right,2013,"[40.0, 45.0)",female,785
2892,,right,2013,"[45.0, 50.0)",male,1583
2893,,right,2013,"[45.0, 50.0)",female,960
2894,,right,2013,"[50.0, 55.0)",male,2543
2895,,right,2013,"[50.0, 55.0)",female,1971
2896,,right,2013,"[55.0, 60.0)",male,2295
2897,,right,2013,"[55.0, 60.0)",female,1862
2898,,right,2013,"[60.0, 65.0)",male,2859
2899,,right,2013,"[60.0, 65.0)",female,2616
2900,,right,2013,"[65.0, 70.0)",male,1496
2901,,right,2013,"[65.0, 70.0)",female,1226
2902,,right,2013,"[70.0, 75.0)",male,3640
2903,,right,2013,"[70.0, 75.0)",female,3463
2904,,right,2013,"[75.0, 80.0)",male,2047
2905,,right,2013,"[75.0, 80.0)",female,2079
2906,,right,2013,"[80.0, 85.0)",male,1343
2907,,right,2013,"[80.0, 85.0)",female,1832
2908,,right,2013,"[85.0, inf)",male,489
2909,,right,2013,"[85.0, inf)",female,1255
2910,,right,2012,"[0.0, 20.0)",male,5
2911,,right,2012,"[0.0, 20.0)",female,2
2912,,right,2012,"[20.0, 25.0)",male,64
2913,,right,2012,"[20.0, 25.0)",female,57
2914,,right,2012,"[25.0, 30.0)",male,246
2915,,right,2012,"[25.0, 30.0)",female,140
2916,,right,2012,"[30.0, 35.0)",male,633
2917,,right,2012,"[30.0, 35.0)",female,176
2918,,right,2012,"[35.0, 40.0)",male,678
2919,,right,2012,"[35.0, 40.0)",female,177
2920,,right,2012,"[40.0, 45.0)",male,962
2921,,right,2012,"[40.0, 45.0)",female,538
2922,,right,2012,"[45.0, 50.0)",male,1258
2923,,right,2012,"[45.0, 50.0)",female,720
2924,,right,2012,"[50.0, 55.0)",male,2143
2925,,right,2012,"[50.0, 55.0)",female,1653
2926,,right,2012,"[55.0, 60.0)",male,1934
2927,,right,2012,"[55.0, 60.0)",female,1373
2928,,right,2012,"[60.0, 65.0)",male,2586
2929,,right,2012,"[60.0, 65.0)",female,2435
2930,,right,2012,"[65.0, 70.0)",male,1345
2931,,right,2012,"[65.0, 70.0)",female,1083
2932,,right,2012,"[70.0, 75.0)",male,3200
2933,,right,2012,"[70.0, 75.0)",female,2968
2934,,right,2012,"[75.0, 80.0)",male,1716
2935,,right,2012,"[75.0, 80.0)",female,1505
2936,,right,2012,"[80.0, 85.0)",male,1114
2937,,right,2012,"[80.0, 85.0)",female,1089
2938,,right,2012,"[85.0, inf)",male,323
2939,,right,2012,"[85.0, inf)",female,330
